Name,Description,Rating,Reviews,Launched Date,Categories,Support Email
Print Genie ‑ Print on Demand ," Create & sell your products, we manage the fulfillment for you. No minimums and no upfront costs.  Create and sell products with your own design while we handle all of your fulfillment needs in our top rated white-label drop shipping platform
Print Genie is your one stop shop for all of your print on demand needs. We are a platform that allows you to choose from our wide range of products -- all ready to be immediately printed on demand! We are a white-label drop shipping and print-on-demand company that will ship all of your orders directly to your customers for you, all under your own brand   Create and sell products with your own design while we handle all of your fulfillment needs in our top rated white-label drop shipping platform
Print Genie is your one stop shop for all of your print on demand needs. We are a platform that allows you to choose from our wide range of products -- all ready to be immediately printed on demand! We are a white-label drop shipping and print-on-demand company that will ship all of your orders directly to your customers for you, all under your own brand  more         No Minimums & No Upfront Costs         Customizable Products         White-Label Dropshipping    ",Rating (3.5),7,"November 14, 2019","Dropshipping, Print on demand (POD), Dropshipping, Print on demand (POD)",support@printgenie.com
Video Gallery ‑Youtube & Vimeo ," Create video galleries of your Youtube videos & Vimeo videos easily  EVM Video gallery allows you to create beautiful video galleries for your store using your Youtube and Vimeo videos. Videos are best way to share information about your products. Use this app to create galleries, upload videos easily and setup in few clicks. Its easy to setup, loads faster and looks stunning ojn your store pages.   EVM Video gallery allows you to create beautiful video galleries for your store using your Youtube and Vimeo videos. Videos are best way to share information about your products. Use this app to create galleries, upload videos easily and setup in few clicks. Its easy to setup, loads faster and looks stunning ojn your store pages.  more         Add Youtube Videos & Vimeo account videos easily to create video gallery         Easy to Setup and Configure, no coding required         Loads faster on store and doesn\'t slow down the site         Create multiple galleries and add on pages using one click install system    ",Rating (4.8),42,"January 11, 2017","Video editor, Video editor",support@expertvillagemedia.com
GemFind RingBuilderⓇ ," GemFind RingBuilderⓇ  expands online inventory by allowing you to showcase and sell virtual rings.  Serving the Jewelry industry since 1999, GemFind is the Premier Jewelry Technology Solution Provider. For the first time, Shopify store owners have the opportunity to seamlessly allow customers to build an engagement ring on their website.    

GemFind RingBuilderⓇ  expands your online inventory by allowing you to showcase and sell virtual rings and diamonds to your potential customers. RingBuilderⓇ connects Retailers with diamond suppliers through our proprietary platform JewelCloud.   Serving the Jewelry industry since 1999, GemFind is the Premier Jewelry Technology Solution Provider. For the first time, Shopify store owners have the opportunity to seamlessly allow customers to build an engagement ring on their website.    

GemFind RingBuilderⓇ  expands your online inventory by allowing you to showcase and sell virtual rings and diamonds to your potential customers. RingBuilderⓇ connects Retailers with diamond suppliers through our proprietary platform JewelCloud.  more         Empower Your Customers         US Manufactured Settings         Seamless Website Integration    ",Rating (5),2,"October 23, 2020","Finding suppliers, Product sourcing - Other, Finding suppliers, Product sourcing - Other",800-373-4373
Gamify ‑ Game Maker ,"   MAKE YOUR OWN VIDEO GAME!
 
Gamify your storefront!
 
Keeping visitors engaged in your product has been the age-old endeavour since selling became a thing. With Gamify Game Maker, choose a game from our growing library of games, customize them with your branding and watch your time on site, conversion rate and data capture grow! 
 
Features

1. Fun and engaging mini-games that work
2. Capture user data with unique leaderboard and forms
3. Reward your users with incentives, promotions, and...   MAKE YOUR OWN VIDEO GAME!
 
Gamify your storefront!
 
Keeping visitors engaged in your product has been the age-old endeavour since selling became a thing. With Gamify Game Maker, choose a game from our growing library of games, customize them with your branding and watch your time on site, conversion rate and data capture grow! 
 
Features

1. Fun and engaging mini-games that work
2. Capture user data with unique leaderboard and forms
3. Reward your users with incentives, promotions, and...  more    ",Rating (2.7),6,"January 27, 2020","Page builder, Page enhancements - Other, Page builder, Page enhancements - Other",shopify-support@gamify.com
Instagram Feed Gallery ," Add posts from your Instagram account or by hashtag to your website  Installing Instagram Feed app you can choose the best photos from Instagram to fill your site with enticing content, involving more viewers on the website. Accompany photos with call-to-action buttons and turn website visitors into your Instagram followers.   Installing Instagram Feed app you can choose the best photos from Instagram to fill your site with enticing content, involving more viewers on the website. Accompany photos with call-to-action buttons and turn website visitors into your Instagram followers.  more         Various sources to get more exciting content         Filters to get full control over the content         Full control of sizes  and proportions    ",Rating (4.5),112,"December 4, 2015","Product feeds, Social media, Product feeds, Social media",s-support@elfsight.com
Genus AI: Creative Studio ," Turn your product photos into stunning ad images with our AI / ML assisted tool.  Turn any boring product photo into an awesome ad automagically. Let Genus AI platform create AI-powered designs for your products in seconds. We apply various image transformations like color detection and matching, background removal, dynamic backgrounds, smart shadows and more to make your ad images stand out.

All of this can be combined and improved with custom tailored transformations and visuals for your brand, automated into product catalog feed processing across different channels.   Turn any boring product photo into an awesome ad automagically. Let Genus AI platform create AI-powered designs for your products in seconds. We apply various image transformations like color detection and matching, background removal, dynamic backgrounds, smart shadows and more to make your ad images stand out.

All of this can be combined and improved with custom tailored transformations and visuals for your brand, automated into product catalog feed processing across different channels.  more         With our easy-to-use ad generator, you can create beautiful ads that get results         Use your own designs to create professional-looking ads that grab attention.         Create beautiful, brand-consistent ad images for your product catalog feed.    ",Rating (1),1,"November 30, 2022","Image editor, Image editor",engineering@genus.ai
Sitemapper Sitemap Generator ," Generate a sitemap page for your store, improve SEO, and help customers to find your products.  A big reason why store visitors leave without purchasing is simply that they can’t find what they’re looking for. Sitemapper eliminates this issue by creating a sitemap page containing all the products you’re selling – so shoppers can easily find (and buy) your products.

It links to all your products and pages. This makes your store’s structure “flatter”, which search engines love. They will read this sitemap and index your pages, so your store will appear in all relevant search engine results.   A big reason why store visitors leave without purchasing is simply that they can’t find what they’re looking for. Sitemapper eliminates this issue by creating a sitemap page containing all the products you’re selling – so shoppers can easily find (and buy) your products.

It links to all your products and pages. This makes your store’s structure “flatter”, which search engines love. They will read this sitemap and index your pages, so your store will appear in all relevant search engine results.  more         Increase Sales. Help customers find the products they love in seconds.         Boost SEO. Improve the search rankings of your store in Google and Bing.         Save Time. Auto-sync all changes in your pages, products, and blog posts.    ",Rating (4.4),341,"April 4, 2017","Sitemap builder, Sitemap builder",support@sitemapper.app
Customer Gender ," Detect the gender of current and future customers by their name and region  Gender is one of the most basic components you can use to understand who your customers are and how they use your products. It is a key component in developing a solid marketing strategy, and a good marketing strategy can lead to an increase in sales.

Customer Gender can detect the gender of current and future customers. The detected gender is is added to customer records in Shopify as a tag and metafield. which can be used to better tailor your site\'s content.   Gender is one of the most basic components you can use to understand who your customers are and how they use your products. It is a key component in developing a solid marketing strategy, and a good marketing strategy can lead to an increase in sales.

Customer Gender can detect the gender of current and future customers. The detected gender is is added to customer records in Shopify as a tag and metafield. which can be used to better tailor your site\'s content.  more         Detect the gender of current and future customers by their name and region         Gender is added to customer records in Shopify as a tag & metafield         Export customer gender and probability to a spreadsheet         Automatically import new customers and detect their genders         Filter customers in the Shopify Admin by gender    ",Rating (5),1,"November 9, 2015","Customer analytics, Email marketing, Customer analytics, Email marketing",help@screenstaring.com
Unlimited Fraud GEO IP Blocker ," Provides security by restricting unwanted visitors after analysing Risk Scores, Fraud & GeoIP info  Does not collect your customers\' info. Evaluates site visitors based on their risk score & geoip info. No hidden cap on the number of sessions.Restrict access for hackers, spammers, malicious bts, or content scrapers who can bring down your website\'s performance or place fraudulent orders. The app\'s integration with Google Analytics strengthens its reporting capabilities & provides tools to check visitors\' blacklist status & gives you the choice to opt not to block particular servers & visitors.   Does not collect your customers\' info. Evaluates site visitors based on their risk score & geoip info. No hidden cap on the number of sessions.Restrict access for hackers, spammers, malicious bts, or content scrapers who can bring down your website\'s performance or place fraudulent orders. The app\'s integration with Google Analytics strengthens its reporting capabilities & provides tools to check visitors\' blacklist status & gives you the choice to opt not to block particular servers & visitors.  more         SMART! Analyse visitor\'s Risk Score & set auto email alert for cautious traffic         FAST! Block visitors via IP, host, country, continent info without hidden limits         RELIABLE! Monitor & analyse successful blocked/redirected visitors via reports         HELPFUL! Download daily visitors & blocked countries, IPs or hosts on CSV file         EASY! Bulk block IPs, Countries, Bots, Servers, VPN & TOR Networks by uploading    ",Rating (4.6),4,"May 1, 2020","Fraud, Fraud",support@porgok.com
Age Gate ," Protect yourself and your reputation with our lightweight and easy to use age verification system.  Do you sell age-restricted items? Do you stock cannabis products, alcohol or other adult paraphernalia?

If you have these or similar producs on your store then an age gate is required in order to guarantee that you comply with both local and international laws.

Age Gate will not slow down your store or make your visitors wait around, even with large custom background images, and you don\'t have to worry about CSS, hex colours or pixels - styling your age verification has never been easier.   Do you sell age-restricted items? Do you stock cannabis products, alcohol or other adult paraphernalia?

If you have these or similar producs on your store then an age gate is required in order to guarantee that you comply with both local and international laws.

Age Gate will not slow down your store or make your visitors wait around, even with large custom background images, and you don\'t have to worry about CSS, hex colours or pixels - styling your age verification has never been easier.  more         Prevent and restrict underage users from entering or using your site         Protect your business by keeping it compliant with your countries product laws         Unique instant loading technique will not slow down your store         Easy to customize with no manual theme or code editing required    ",Rating (5),3,"July 5, 2019","Age verifier, Age verifier",support@unicorn.global
Widgetic (Accordion Gallery) ,"   An effective way to showcase your product images in a compact space is to group them as a slideshow. To go a step further you can allow customers to peek at what\'s next. This way you can set the right expectations by allowing users to engage with your content freely.

Our app is perfect for displaying many hero images at once. This makes it easier to promote several products or campaigns at the same time. The accordion-style navigation can be toggled between vertical and horizontal direction,...   An effective way to showcase your product images in a compact space is to group them as a slideshow. To go a step further you can allow customers to peek at what\'s next. This way you can set the right expectations by allowing users to engage with your content freely.

Our app is perfect for displaying many hero images at once. This makes it easier to promote several products or campaigns at the same time. The accordion-style navigation can be toggled between vertical and horizontal direction,...  more    ",Rating (5),2,"May 15, 2017","Navigation and filters, Image slider, Navigation and filters, Image slider",+34 698 125 976
POWR | YouTube Video Gallery ," Bring your brand to life with a beautiful video gallery of your top-quality YouTube videos!  Embed YouTube videos to your gallery to highlight new product arrivals or upcoming sale events. 
Create a complete series of \""How To\"" videos to demonstrate the best uses of your various products.
Mix in photos and images alongside your videos for a fun mixed-media gallery that will boost time spent on your site.
Convert more customers by adding links and CTA buttons to your video gallery to drive more action on your page.
So many uses! You are only limited by your imagination.   Embed YouTube videos to your gallery to highlight new product arrivals or upcoming sale events. 
Create a complete series of \""How To\"" videos to demonstrate the best uses of your various products.
Mix in photos and images alongside your videos for a fun mixed-media gallery that will boost time spent on your site.
Convert more customers by adding links and CTA buttons to your video gallery to drive more action on your page.
So many uses! You are only limited by your imagination.  more         Insert payments links in your videos for instant sales         Layouts include slider, carousel, or single hero video.         Open source content creation, include link embed & alt text         Enable auto-play, auto-slide, auto-repeat, random order and more         Set transitions and thumbnails    ",Rating (3.9),29,"May 29, 2015","Product feeds, Image slider, Product feeds, Image slider",appsupport@powr.io
Country Geo Redirects Lite ,"   #This app is a free lite version with only limited features
Redirect up to 3 countries only using a popup style redirect.

#Have country specific stores?
Take advantage of of Country Geo Redirects Lite to prompt your visitors to go to the correct store based on their country.

# Boost sales using geo redirection
Redirecting visitors to regional specific stores can help increase customer trust and in-turn boost sales & revenue.

#Features include:
- Redirect up to 3 countries
- Popup based...   #This app is a free lite version with only limited features
Redirect up to 3 countries only using a popup style redirect.

#Have country specific stores?
Take advantage of of Country Geo Redirects Lite to prompt your visitors to go to the correct store based on their country.

# Boost sales using geo redirection
Redirecting visitors to regional specific stores can help increase customer trust and in-turn boost sales & revenue.

#Features include:
- Redirect up to 3 countries
- Popup based...  more    ",Rating (2.4),4,"August 20, 2020","Page redirect, Popups, Page redirect, Popups",contact@geotargetly.com
Social share image generator ," Auto generation beautiful previews for your products links in a social networks.  With our app you can easily setup beautiful products link preview for facebook/twitter/telegram/whatsapp and many others social networks and messengers.

When someone post link to your product in social network or messenger they will see \""preview\"" image of posted url. Usually this image contains not well cropped product photo. But with our app you can easily setup auto generation for beautiful previews for your products.   With our app you can easily setup beautiful products link preview for facebook/twitter/telegram/whatsapp and many others social networks and messengers.

When someone post link to your product in social network or messenger they will see \""preview\"" image of posted url. Usually this image contains not well cropped product photo. But with our app you can easily setup auto generation for beautiful previews for your products.  more         Auto generation beautiful previews for your products links in a social networks.         You can choose from several predefined templates or create your own template.         Our app can work in 100% read only mode! No write permissions are needed.    ",Rating (5),4,"July 5, 2022","SEO, Social media ads, SEO, Social media ads",admin@previewbuilder.com
Social Proof & Sales Popup GAF ," Create urgency to show visitors what items have been recently bought and social proof for new users.  Social Proof, Sales Pop up, and Recent sales popups create urgency on your Shopify storefront to show your visitors what items have been recently bought and create social proof that your store needs among new store visitors.

Convert your visitor to a customer absent and social proof to compel buy items. Merchants can modify everything you want to match your online store perfectly.   Social Proof, Sales Pop up, and Recent sales popups create urgency on your Shopify storefront to show your visitors what items have been recently bought and create social proof that your store needs among new store visitors.

Convert your visitor to a customer absent and social proof to compel buy items. Merchants can modify everything you want to match your online store perfectly.  more         11 Predefined themes + Fully Customizable popup with each block         Modify everything you want to match your online store perfectly.         Auto Enclose to any themes, including the most popular themes on the market.         Customized Initial Delay + Delay between notifications + Display Duration         Fast CDN-based performance + Integrated with Google Analytics    ",Rating (5),1,"August 6, 2020","Popups, Social proof, Popups, Social proof",kurveej@gmail.com
Unicorn Geo‑Blocker ," Quick and easy Geo-Blocking system to prevent unwanted visitors from accessing your store  Stop wasting time and money on fraudulent transactions, expensive chargebacks, shipping headaches and support hassles. Prevent visitors from countries where your products are not allowed to be sold from viewing your store.

If you offer alcohol, vape, tobacco or cannabis related items you should only allow visitors from countries that permit the sale and consumption of these products.

Protect your store and your reputation with the most lightweight and easiest to use location blocking system.   Stop wasting time and money on fraudulent transactions, expensive chargebacks, shipping headaches and support hassles. Prevent visitors from countries where your products are not allowed to be sold from viewing your store.

If you offer alcohol, vape, tobacco or cannabis related items you should only allow visitors from countries that permit the sale and consumption of these products.

Protect your store and your reputation with the most lightweight and easiest to use location blocking system.  more         Easily select the countries you want to block or prevent from viewing your site         Powerful anti-spoofing technology ensures visitors cannot circumvent the block         Protects your store from unwanted visitors, saving time, energy and money         Block countries you may have experienced fraudulent transactions from previously         Instant loading technique means legitimate customers are not left waiting    ",Rating (5),7,"July 16, 2019","IP blocker, IP blocker",support@unicorn.global
Garment Decor ,"   With Garment Decor, you can easily create stunning designs, add them to any of our high-quality products, and sell them on your Shopify store. We’ll print, pack, and ship your orders on-demand, under your brand.

Plus, it’s hassle free to get started—you only pay Garment Decor when a customer buys from you! No need to worry about equipment, storage, or inventory. We’ll take care of your e-commerce business 

With Garment Decor, you get:

A print-on-demand service like Garment Decor allows you...   With Garment Decor, you can easily create stunning designs, add them to any of our high-quality products, and sell them on your Shopify store. We’ll print, pack, and ship your orders on-demand, under your brand.

Plus, it’s hassle free to get started—you only pay Garment Decor when a customer buys from you! No need to worry about equipment, storage, or inventory. We’ll take care of your e-commerce business 

With Garment Decor, you get:

A print-on-demand service like Garment Decor allows you...  more    ",Rating (1),1,"February 26, 2021","Dropshipping, Print on demand (POD), Dropshipping, Print on demand (POD)",(855) 942-7636
ClawCrane: Game & Email Popup ,"   # Promotion Bars & Popups: Customers are bored beyond death!
Today\'s promotions don\'t cut it: Promobars look all the same - Before customers can read a sentence popups blow up in their face - It\'s a dull and annoying experience.


Wouldn\'t it be awesome if you could excite them with an experience they will remember and later share with their friends? And on top of that: Sell more?


# Excite your Customers: Beat the game and win a prize!
Claw Crane: Gamified Discounts is a virtual claw...   # Promotion Bars & Popups: Customers are bored beyond death!
Today\'s promotions don\'t cut it: Promobars look all the same - Before customers can read a sentence popups blow up in their face - It\'s a dull and annoying experience.


Wouldn\'t it be awesome if you could excite them with an experience they will remember and later share with their friends? And on top of that: Sell more?


# Excite your Customers: Beat the game and win a prize!
Claw Crane: Gamified Discounts is a virtual claw...  more    ",Rating (5),21,"July 16, 2019","Discounts, Giveaways and contests, Discounts, Giveaways and contests",shopify@markus-arndt.com
Gaze ‑ Order Analytics ," Order analytics that will help you convince the client to another order.  The app keeps track of unordered products. After ordering, you can offer your customers a discount on products they viewed but didn\'t order. This increases the chance of placing another 1 order by the same buyer.   The app keeps track of unordered products. After ordering, you can offer your customers a discount on products they viewed but didn\'t order. This increases the chance of placing another 1 order by the same buyer.  more         Track unordered products         Unique analytics         Find out what the user wanted to buy, but did not buy    ",Rating (5),2,"July 7, 2022","Sales analytics, Sales analytics",vmstukalov@gmail.com
Panda Product Gallery ," Our app takes product images from your store and converts these images into a beautiful gallery  Most gallery apps, upload the images in the gallery, but our app syncs your product images so you can make your gallery without doing anything much, just configure the settings according to your requirements and your gallery is ready to install in your store.
Panda Gallery is simple to create and configure. Set up is quick! installing and getting your gallery live on your site will take no time at all.
# Multiple galleries supported
#Quick View Box
#Most Viewed Products
#Product Image Slider   Most gallery apps, upload the images in the gallery, but our app syncs your product images so you can make your gallery without doing anything much, just configure the settings according to your requirements and your gallery is ready to install in your store.
Panda Gallery is simple to create and configure. Set up is quick! installing and getting your gallery live on your site will take no time at all.
# Multiple galleries supported
#Quick View Box
#Most Viewed Products
#Product Image Slider  more         Convert your product images with stunning galleries, Fast-loading image gallery         You can make the product image slider using Carousel & add any page in store         Display the Quick View Box on products so that visitors can easily add to cart         Display Most Viewed Products, you can make a gallery of the most viewed products         You can embed multiple galleries on one page & section of your store.    ",Rating (5),2,"September 26, 2018","Image galleries, Image galleries",support@zendapps.com
Image Gallery: Picto‑Galeria ," Picto-Galeria is the most authentic image gallery app to change the look and feel of your website.  The Picto-Galeria image gallery app can help you create website galleries that are speed-optimized and have a stunning visual experience to enhance the user experience. With a simple and easy process, you can add an unlimited number of images to your website, which tends to increase audience engagement and expand your company\'s reach.
Adding an image gallery with your web content will help you deliver valuable information to the users, which can work wonders for your business.   The Picto-Galeria image gallery app can help you create website galleries that are speed-optimized and have a stunning visual experience to enhance the user experience. With a simple and easy process, you can add an unlimited number of images to your website, which tends to increase audience engagement and expand your company\'s reach.
Adding an image gallery with your web content will help you deliver valuable information to the users, which can work wonders for your business.  more         Create an appealing gallery by adding unlimited images to your website.         App has a responsive and user-friendly dashboard that provides deep insights.         Get flexibility in terms of design and customisation of your galleries.         Add pictures in grid view and Masonry view.         Easy admin dashboard.    ",Rating (1),2,"July 20, 2022","Image editor, Images and media - Other, Image editor, Images and media - Other",support.extensions@dotsquares.com
Leadster Gamification Popups ," Beautiful, gamified exit intent pop-ups! Real physics makes games extra engaging and unique.  Leadster is an exciting and configurable gamified popup, which will help you boost sales and collect a visitor\'s contact information for later targeting.

It uses real physics to make games in popups super intriguing in order to grab a visitor\'s attention, and is simple enough to have it set up and running in minutes!

Tweak professionally designed templates to match your store\'s look and feel

Automatically push emails to your existing email marketing tools or store them within Leadster.   Leadster is an exciting and configurable gamified popup, which will help you boost sales and collect a visitor\'s contact information for later targeting.

It uses real physics to make games in popups super intriguing in order to grab a visitor\'s attention, and is simple enough to have it set up and running in minutes!

Tweak professionally designed templates to match your store\'s look and feel

Automatically push emails to your existing email marketing tools or store them within Leadster.  more         Gamified popups perform 5x better than traditional giveaways!         Unique and engaging games that use real physics         Advance pop-ups designer to match your store design and boost conversion    ",Rating (5),2,"April 23, 2021","Marketing analytics, Popups, Marketing analytics, Popups",+386 40 170 971
Tag‑Gen ," Optimise product discovery with AI generated product metadata for fashion retailers  Product tagging is a time-consuming, costly and error-prone manual process. Bad product tags cause irrelevant search results and disappointment for shoppers, which leads to session abandonment. By leveraging AI to generate detailed, consistent and relevant product metadata within seconds, you can enhance search and filters to deliver better product discovery and frictionless shopping experiences. You can also customise tags to your taxonomy, generate synonyms and SEO relevant content.   Product tagging is a time-consuming, costly and error-prone manual process. Bad product tags cause irrelevant search results and disappointment for shoppers, which leads to session abandonment. By leveraging AI to generate detailed, consistent and relevant product metadata within seconds, you can enhance search and filters to deliver better product discovery and frictionless shopping experiences. You can also customise tags to your taxonomy, generate synonyms and SEO relevant content.  more         Using visual AI to create consistent & rich product tags within seconds         Customise tags to match brand-specific terminology & consumer search preferences         Enable customers to search your product catalogue using long-tail keywords         Generate SEO friendly metadata such as product titles & image alt text         Harness the detailed product metadata to optimise your onsite search & filters    ",Rating (5),1,"September 21, 2021","Bulk editor, Navigation and search - Other, Bulk editor, Navigation and search - Other",1300 845 217
Genius Search Bar ,"   # Backed with more data than anyone
We’ve spent over 12 years learning the nuances of how consumers search for products, and apply that to our ML algorithms for all to benefit. In fact, because they’re optimized for revenue, our algorithms lend an average 5 - 10% lift in revenue per visit across all our customers. 

No one else on the market can match the power our unified historical data lends to the search, merchandising, and recommendations for your brand, and when these categories...   # Backed with more data than anyone
We’ve spent over 12 years learning the nuances of how consumers search for products, and apply that to our ML algorithms for all to benefit. In fact, because they’re optimized for revenue, our algorithms lend an average 5 - 10% lift in revenue per visit across all our customers. 

No one else on the market can match the power our unified historical data lends to the search, merchandising, and recommendations for your brand, and when these categories...  more    ",Rating (5),1,"August 2, 2021","Navigation and filters, Navigation and search - Other, Navigation and filters, Navigation and search - Other",shopify@bloomreach.com
Vimeo Video Gallery ," Display selected Vimeo videos and channels on your website  Vimeo app provides you with the opportunity to With the help of a quick subscription, there’s a chance to increase the number of subscriptions to your channel and on your web page. An additional way to tell users more about your offers, with tutorials, reviews and theme videos will help business promotion.   Vimeo app provides you with the opportunity to With the help of a quick subscription, there’s a chance to increase the number of subscriptions to your channel and on your web page. An additional way to tell users more about your offers, with tutorials, reviews and theme videos will help business promotion.  more         Assemble a fantastic video gallery         Display and promote your Vimeo channel         Enjoy interface flexibility    ",Rating (3),1,"October 7, 2019","Video editor, Video editor",s-support@elfsight.com
InstafeedEX ‑ Gallery+Slider ," Display Instagram posts and videos on your Storefront in seconds.  Display Instagram posts on your Shopify Storefront in seconds. Forget the hassle of manually copying your posts to the Shopify app every time and start showcasing all the latest content with the Instagram Feed. 

Instagram Feed automatically updates all your Instagram posts to the Shopify site by the update Facebook API configuration. We keep your store content and engagement up to date and get all your Instagram feeds displayed on the site in no time.   Display Instagram posts on your Shopify Storefront in seconds. Forget the hassle of manually copying your posts to the Shopify app every time and start showcasing all the latest content with the Instagram Feed. 

Instagram Feed automatically updates all your Instagram posts to the Shopify site by the update Facebook API configuration. We keep your store content and engagement up to date and get all your Instagram feeds displayed on the site in no time.  more         Supports the New Facebook API         Drive Sales and Customer Reach         Keep your store content fresh    ",Rating (5),3,"March 11, 2020","Image slider, Image galleries, Image slider, Image galleries",vortexapplabs@gmail.com
TikTok Shopping Gallery ,"   # ** Check our example store link bellow to see the app in action! **

Take advantage of the increasing TikTok popularity to promote your products and your brand! TikTok Shopping Gallery allows you to build and include a curated TikTok video gallery on your store’s home page. Products, brand’s advertisement, customer reviews or your own TikTok account videos: you can add any TikTok video you’d like to your gallery.

TikTok Shopping Gallery helps you increase your sales by allowing you to link...   # ** Check our example store link bellow to see the app in action! **

Take advantage of the increasing TikTok popularity to promote your products and your brand! TikTok Shopping Gallery allows you to build and include a curated TikTok video gallery on your store’s home page. Products, brand’s advertisement, customer reviews or your own TikTok account videos: you can add any TikTok video you’d like to your gallery.

TikTok Shopping Gallery helps you increase your sales by allowing you to link...  more    ",Rating (5),2,"June 2, 2020","Video editor, Social media ads, Video editor, Social media ads",tordenapps@gmail.com
LatitudePay & Genoapay Banners ,"   This application will allow you to benefit from LatitudePay/Genoapay, by providing you with workable banners and PDP snippets to improve the customer experience, increase basket size and optimize conversion rates.

There are two key functions that our app allows you, the merchant, to benefit from.
It allows you to enable LatitudePay and Genoapay banners at will, and change up the style with a selection of different banners to choose from.
It allows you to add and enable the price point...   This application will allow you to benefit from LatitudePay/Genoapay, by providing you with workable banners and PDP snippets to improve the customer experience, increase basket size and optimize conversion rates.

There are two key functions that our app allows you, the merchant, to benefit from.
It allows you to enable LatitudePay and Genoapay banners at will, and change up the style with a selection of different banners to choose from.
It allows you to add and enable the price point...  more    ",Rating (5),1,"March 17, 2021","Banners, Popups, Banners, Popups",IntegrationSupport@latitudefinancial.com
POWR Mystery Gift Box Game ,"   # POWR\'s Mystery Gift Box is an effective way of increasing cart or order value on your Shopify store. 
Similar to virtual loot boxes in video games, it works by offering your visitors the chance to win a randomized high-value prize once they purchase and redeem their Mystery Gift Box with their order. 

* An interactive gaming-like experience adds fun to shopping online, never before seen in eCommerce, giving you a leg up on your competition.
* Incentivize purchases and increase cart value...   # POWR\'s Mystery Gift Box is an effective way of increasing cart or order value on your Shopify store. 
Similar to virtual loot boxes in video games, it works by offering your visitors the chance to win a randomized high-value prize once they purchase and redeem their Mystery Gift Box with their order. 

* An interactive gaming-like experience adds fun to shopping online, never before seen in eCommerce, giving you a leg up on your competition.
* Incentivize purchases and increase cart value...  more    ",Rating (2.2),2,"August 26, 2020","Giveaways and contests, Loyalty and rewards, Giveaways and contests, Loyalty and rewards",appsupport@powr.io
Geizhalsify ," Generate a feed of all your products for Geizhals. Easily configure custom data mapping and more.  Geizhalsify automatically generates a feed of all your active products for Geizhals. It\'s as easy as installing the app, waiting for it to generate your feed and sending that URL to Geizhals.

For advanced use cases, it\'s also possible to set up a metafield mapping. For the higher pricing tiers, we provide a simple editor that allows you to configure which metafields to read your data from. This way you have full control over each listing that is added to your feed.   Geizhalsify automatically generates a feed of all your active products for Geizhals. It\'s as easy as installing the app, waiting for it to generate your feed and sending that URL to Geizhals.

For advanced use cases, it\'s also possible to set up a metafield mapping. For the higher pricing tiers, we provide a simple editor that allows you to configure which metafields to read your data from. This way you have full control over each listing that is added to your feed.  more         Zero config, simply install the app and we instantly generate the feed for you.         Need to send specific data to Geizhals? Use metafields to map data to columns.         Get fast feed updates by using one of our higher pricing plans.    ",Rating (5),1,"January 12, 2021","Product feeds, Product feeds",service@geizhalsify.de
Gallerify ‑ Product Gallery ,"   #Do you know that customers love viewing images more than reading Texts?
That\'s a fact, but we get that you want to show only the product\'s images on the main product images section. That\'s why this apps plays an important role in giving you an option to show a detailed image gallery on your product pages, which are also highly customisable, according to your needs. 

#Don\'t you think the LookBook on your Product Page can say much more than the words on the whole page?
Don\'t trust us. Look at...   #Do you know that customers love viewing images more than reading Texts?
That\'s a fact, but we get that you want to show only the product\'s images on the main product images section. That\'s why this apps plays an important role in giving you an option to show a detailed image gallery on your product pages, which are also highly customisable, according to your needs. 

#Don\'t you think the LookBook on your Product Page can say much more than the words on the whole page?
Don\'t trust us. Look at...  more    ",Rating (5),5,"October 7, 2020","Image galleries, Image galleries",care@eclotodesigns.com
Spice Image Gallery ,"   Quickly create Responsive Image galleries for your store. Displaying beautiful Images is a sure shot way to increase visitor engagement and in turn which increases conversions. 

The Spice Image Gallery app lets you quickly create beautiful looking Image galleries which display perfectly on all screen sizes. 

Easily embed galleries in your store without any coding. 

This app is bundled with tons of features. Some notable features are:

# Create Unlimited Galleries
Create any number...   Quickly create Responsive Image galleries for your store. Displaying beautiful Images is a sure shot way to increase visitor engagement and in turn which increases conversions. 

The Spice Image Gallery app lets you quickly create beautiful looking Image galleries which display perfectly on all screen sizes. 

Easily embed galleries in your store without any coding. 

This app is bundled with tons of features. Some notable features are:

# Create Unlimited Galleries
Create any number...  more    ",Rating (4.2),28,"May 25, 2017","Image editor, Image editor",help@spicegems.com
PIX ‑ Sitemap Generator ," PIX - Sitemap Generator is a powerful app that helps online merchants create and submit a sitemap  PIX - Sitemap Generator Sitemap is a powerful app that helps online merchants create and submit a comprehensive sitemap for their Shopify store. This app ensures that all important pages and products on your website are crawled and indexed by search engines, which can improve your website\'s visibility and search engine rankings   PIX - Sitemap Generator Sitemap is a powerful app that helps online merchants create and submit a comprehensive sitemap for their Shopify store. This app ensures that all important pages and products on your website are crawled and indexed by search engines, which can improve your website\'s visibility and search engine rankings  more         HTML Sitemap: Generate an SEO-friendly HTML sitemap         Automatic Updates: Keep your SEO strategy up-to-date         super easy & effective    ",Rating (1),2,"November 2, 2021","SEO, Sitemap builder, SEO, Sitemap builder",ayoubkiass96@gmail.com
