Name,Description,Rating,Reviews,Launched Date,Categories,Support Email
AdYogi LTV : Lifetime value ," Calculate the Customer lifetime value and LTV adjusted ROAS multiplier  Do you know the lifetime value of your customers? Do you know how your top customers engage with your brand over time? Are you tracking how many of the acquired customers are returning in the first 60 days and which products are enabling the highest repurchases?

We help you understand what matters most in the journey to grow a multi-million dollar eCommerce business - Customer lifetime value.   Do you know the lifetime value of your customers? Do you know how your top customers engage with your brand over time? Are you tracking how many of the acquired customers are returning in the first 60 days and which products are enabling the highest repurchases?

We help you understand what matters most in the journey to grow a multi-million dollar eCommerce business - Customer lifetime value.  more         Automate Cohort Analysis and unlock key actionable customer insights         Know your customer LTV to decide how much can be spent on acquisition.         Track Customer retention and repurchase rate over time.         Identify which products enabled higher repurchases.         Visualise the revenue growth curves and retention curves.    ",Rating (5),17,"February 12, 2021","Customer analytics, Dashboards, Customer analytics, Dashboards",support@datadrew.io
LiquidBlox , No-code website builder for e-commerce merchants. Design shoppable websites visually.  LiquidBlox is used for creating websites that seamlessly integrate with Shopify.   LiquidBlox is used for creating websites that seamlessly integrate with Shopify.  more         Customised landing pages: Promote products with fully customised landing pages.         Shoppable blog pages: Promote products with search engine optimised blog pages.         B2B password-protected store: Sell products to defined customer groups.    ,Rating (5),4,"September 23, 2022","Page builder, Page builder",team@liquidblox.com
AppGrid ‑ Mobile App Builder ," AppGrid helps you convert 3x more customers by converting your store into a stunning mobile app.  Use AppGrid to design and launch a stunning mobile app for your Shopify store. It\'s easy to get started using our prebuilt themes and blocks, inside our drag and drop editor. Get your mobile app live in 7 days or less! Plus, you can get free, unlimited traffic from repeat customers by using powerful push notifications. Our team is ready to help you launch a beautiful, high converting mobile app today. Book a demo call and see what AppGrid can do for your business!   Use AppGrid to design and launch a stunning mobile app for your Shopify store. It\'s easy to get started using our prebuilt themes and blocks, inside our drag and drop editor. Get your mobile app live in 7 days or less! Plus, you can get free, unlimited traffic from repeat customers by using powerful push notifications. Our team is ready to help you launch a beautiful, high converting mobile app today. Book a demo call and see what AppGrid can do for your business!  more         Design your custom mobile app with our drag and drop editor, no coding required         Triple your repeat customer rate using unlimited, free push notifications         Auto sync with your Shopify store for live updates         Use smart automation integrations to save sales and increase revenue         Get a dedicated account manager to help you launch your mobile app    ",Rating (5),8,"December 5, 2022","Mobile app builder, Mobile app builder",support@getappgrid.com
BYOB ‑ Build Your Own Bundles ," Let customers build their own bundles on a single page. Boost AOV. Sync with inventory.  With BYOB, you can set up custom bundles, e.g. buy any 3 items in a collection for $50 or 10% off, buy any 1 item AND any 1 item for 10% off. All bundles exist as standalone products with our custom template. Your customers can pick and mix products on a single page and the style can be customized easily. We strive to boost AOV. Try our sample bundles on the demo store now!

We offer 2 different order formats to sync through your inventory systems. Your inventory can be kept updated   With BYOB, you can set up custom bundles, e.g. buy any 3 items in a collection for $50 or 10% off, buy any 1 item AND any 1 item for 10% off. All bundles exist as standalone products with our custom template. Your customers can pick and mix products on a single page and the style can be customized easily. We strive to boost AOV. Try our sample bundles on the demo store now!

We offer 2 different order formats to sync through your inventory systems. Your inventory can be kept updated  more         Bundle exists as a product. Assign it to collections, top menu, or the home page         Pick and mix on 1 page. Support fixed price, tiers discounts, multi conditions         Support 2 order formats (single/multi SKU) to sync with your inventory systems.         Match with your brand. Easily customize template with theme section options         Working for clients? Add custom CSS & edit the liquid template & js on your own    ",Rating (4.4),33,"April 21, 2021","Product bundles, Upselling and cross-selling, Product bundles, Upselling and cross-selling",hello@ilovebyob.com
Pricefy ‑ Price Monitoring ," Maximize your market potential. Monitor your competitors and stay ahead.  Easily start monitoring your competitors and automatically adapt your prices with dynamic pricing. 
Pricefy helps you find your competitors across the web and auto-matches their products with yours so you can save tons of hours of manual work.
We can alert you every time a competitor changes his price. To stay always updated, you can create your own report templates and set when you want to receive them. 
Auto-repricing will help you stay competitive and increase your sales.   Easily start monitoring your competitors and automatically adapt your prices with dynamic pricing. 
Pricefy helps you find your competitors across the web and auto-matches their products with yours so you can save tons of hours of manual work.
We can alert you every time a competitor changes his price. To stay always updated, you can create your own report templates and set when you want to receive them. 
Auto-repricing will help you stay competitive and increase your sales.  more         Competitor discovery & auto-matching         Dynamic pricing         Competitors data insight and personalized reports         Beautiful charts         Instant alerts when a competitor changes his price or stock    ",Rating (5),9,"May 17, 2022","Competitive pricing, Pricing - Other, Competitive pricing, Pricing - Other",account@pricefy.io
Donation Pop | Pop‑up in cart ," Donation Pop gives your customers the option to add a donation to their order before checkout.  On the cart page and slide-out cart, a pop-up will appear when the checkout or Shop Pay button is clicked. The pop-up will ask the customer if they wish to leave a donation before it brings them to the checkout page.

This is a great way to collect donations for a cause that your business is supporting. This is great if your business is mission driven and supporting a humanitarian or social cause.

Tested and working on all official free Shopify themes.   On the cart page and slide-out cart, a pop-up will appear when the checkout or Shop Pay button is clicked. The pop-up will ask the customer if they wish to leave a donation before it brings them to the checkout page.

This is a great way to collect donations for a cause that your business is supporting. This is great if your business is mission driven and supporting a humanitarian or social cause.

Tested and working on all official free Shopify themes.  more         Before checkout, the customer will be shown a donation pop-up.         Donation amounts can be customized or be a flat dollar amount.         All content on the donation pop-up and the design of it can be customized.    ",Rating (5),7,"September 10, 2021","Cart modification, Donations, Cart modification, Donations",support@aesymmetric.xyz
SEO Blog Optimizer ," Optimize blog and articles SEO to drive organic traffic and sales with clever SEO recommendations.  Quickly find out how your blog articles perform in terms of SEO and improve your SEO score thanks to our clever recommendations based on the latest Google search algorithm updates.

Drive more organic traffic and sales by optimizing your blog articles content and get discovered more easily by your potential customers by finally writing nice and SEO optimized articles.

Our interface makes it easy, even for non-technical users, to improve the SEO and drive more traffic to your website.   Quickly find out how your blog articles perform in terms of SEO and improve your SEO score thanks to our clever recommendations based on the latest Google search algorithm updates.

Drive more organic traffic and sales by optimizing your blog articles content and get discovered more easily by your potential customers by finally writing nice and SEO optimized articles.

Our interface makes it easy, even for non-technical users, to improve the SEO and drive more traffic to your website.  more         Beginner Friendly - SEO is easy to improve with our optimized recommendations         SEO Score - Quickly find out how your articles perform with SEO scores         Keyphrases Generator - Generate SEO optimized keyphrases automatically    ",Rating (5),11,"June 25, 2020","Blogs, SEO, Blogs, SEO",me@axelhardy.com
POWR Customer Feedback Survey ," Gather valuable post-purchase feedback from customers with a fully customizable customer survey.  Surveys can be used for multiple purposes. Get post-purchase details related to your customer\'s experience while on your site. Learn valuable insights like store layout, product selection, ease of purchase, plus many more. There\'s no limit to what you can do with a survey. With 100s of integrations, and pre-built templates to get you started, you\'ll have professional surveys ready and gathering quality information in minutes.   Surveys can be used for multiple purposes. Get post-purchase details related to your customer\'s experience while on your site. Learn valuable insights like store layout, product selection, ease of purchase, plus many more. There\'s no limit to what you can do with a survey. With 100s of integrations, and pre-built templates to get you started, you\'ll have professional surveys ready and gathering quality information in minutes.  more         Get instant email alerts for survey responses & sync with Google Sheets.         All survey data is autosaved to your own personal POWR Response Dashboard.         Contacts are saved to a centralized list that integrates with Shopify Customers.         Multiple field options - dropdowns, multiple choice, email, images, star ratings         Add reCAPTCHA to your survey or poll to prevent spammers    ",Rating (4.3),86,"July 15, 2014","Contact form, Feedback and surveys, Contact form, Feedback and surveys",appsupport@powr.io
Instagram Stories Like Menu ," Create Instagram like menu for your store and it helps in accessing different products in mobile  With a few click, we help create an Instagram like Story menu. With Story menu they can access the important product/catalogue pages there by increasing conversion and easiness for the customers.   With a few click, we help create an Instagram like Story menu. With Story menu they can access the important product/catalogue pages there by increasing conversion and easiness for the customers.  more         Instagram like circle menu         Enabled only for Mobile so desktop sees the normal menu         Ability to update or rearrange the menu with a few clicks.    ",Rating (4.8),11,"August 24, 2022","Navigation and filters, Navigation and search - Other, Navigation and filters, Navigation and search - Other",help@carthike.com
Super Cart Upsell & Insurance ," Custom A/B Drawer Carts with Extra Services, Upsells, Bundles to boost your conversions and revenue.  With Supercart you have fully converting and customizable cart designs.

Dynamic Bundles, Upsells, and Extra Services. Reviews directly in the cart to boost your conversions. Easy to use, no code, you can customize your cart to fit your brand.

With the Extra Services: Order Protection, Priority Rush Process, Green & Gift Packing, Handling Fees and Donations, Extended Returns or Warranties you can start earning extra profits every day. 

Premium support, we setup the cart for you. Try It   With Supercart you have fully converting and customizable cart designs.

Dynamic Bundles, Upsells, and Extra Services. Reviews directly in the cart to boost your conversions. Easy to use, no code, you can customize your cart to fit your brand.

With the Extra Services: Order Protection, Priority Rush Process, Green & Gift Packing, Handling Fees and Donations, Extended Returns or Warranties you can start earning extra profits every day. 

Premium support, we setup the cart for you. Try It  more         Use high converting and customizable existing carts designs or create your own.         Increase lifetime value, average order value and conversion rates with A/B carts         Unlimited dynamic product bundles, recommended products and upsells.         Convert your customers easily with high converting and tested cart sections.         Drag & Drop designer to stying your cart to match your own branding.    ",Rating (5),18,"April 8, 2021","Cart modification, Cart modification",hey@supercartapp.com
Products List Pro ," Products List Pro allows to display the list of products on a single page with a quick order option.  The products list page is fully customizable and fits any theme. Products search, pagination & perfect product gallery with images zoom in. Sticky shopping cart widget. Ability to protect the page list with password. Show/hide specific product details: title, description, images, SKU, vendor, tags, product type, options, price, in stock quantity, etc. Provide great products management tool to your staff without access to the Admin panel.   The products list page is fully customizable and fits any theme. Products search, pagination & perfect product gallery with images zoom in. Sticky shopping cart widget. Ability to protect the page list with password. Show/hide specific product details: title, description, images, SKU, vendor, tags, product type, options, price, in stock quantity, etc. Provide great products management tool to your staff without access to the Admin panel.  more         Lets your customers to search & purchase all products on a single page.         Provide your customers with convenient way to place frequent and bulk orders.         Give your staff ability to see which products are in stock without store access.         Limit access to your products list with password.    ",Rating (5),3,"August 31, 2022","Product display - Other, Product display - Other",support@tkdigital.dev
Multiship ," Give you customers the ability to send items to multiple addresses from a single checkout.  Improve the customer experience on your store by giving your customers the ability to send items to multiple addresses from a single order.

Your customers can set an address for each individual item in their cart, as well as select a unique shipping rate per destination. They can easily group items going to a single address, quickly select from Saved Addresses, having confidence in our intuitive process every step of the way!   Improve the customer experience on your store by giving your customers the ability to send items to multiple addresses from a single order.

Your customers can set an address for each individual item in their cart, as well as select a unique shipping rate per destination. They can easily group items going to a single address, quickly select from Saved Addresses, having confidence in our intuitive process every step of the way!  more         Shipping to multiple addresses from a single order.         Set Up in Less Than 30 Seconds!         Fulfill Orders As Normal.    ",Rating (4.7),25,"July 21, 2017","Cart modification, Fulfilling orders - Other, Cart modification, Fulfilling orders - Other",1 (236) 300-1123
Custom XML Sitemap Builder ," Generate a fully custom XML sitemap and HTML sitemap to enhance indexation and improve SEO.  This app creates tailor-made XML and HTML sitemaps for your store\'s products, collections, pages, and articles, which are optimised for SEO and ready to be submitted to search engines. By utilising these sitemaps, your store\'s indexation and SEO will be improved, as search engines can easily discover and index all the pages within your store. Whether you have a small or large store, Custom Sitemap Builder provides a fully customisable solution to fulfil your sitemap requirements.   This app creates tailor-made XML and HTML sitemaps for your store\'s products, collections, pages, and articles, which are optimised for SEO and ready to be submitted to search engines. By utilising these sitemaps, your store\'s indexation and SEO will be improved, as search engines can easily discover and index all the pages within your store. Whether you have a small or large store, Custom Sitemap Builder provides a fully customisable solution to fulfil your sitemap requirements.  more         Create a fully custom XML sitemap for your store to improve SEO         Create a fully custom HTML sitemap for your store to improve indexation         Works with large stores with millions of products and more, there\'s no limit         Enable search engines to easily discover and index all pages         Sitemaps are optimised for SEO and ready to be submitted to search engines    ",Rating (5),3,"November 29, 2022","SEO, Sitemap builder, SEO, Sitemap builder",anthony@djp-digital.com
Plant Trees with Ecologi ," Do good when you do business by funding a tree for every sale. We call it ‘tree-commerce’.  Join our growing community of Shopify merchants growing their business while protecting our planet by installing Ecologi’s tree-planting plugin. Fund a tree for each sale, every order, or for a set dollar amount, and set caps where you need them. Watch your virtual forest grow while planting real trees where they’re needed most - from Scotland to Madagascar, Peru to Morocco. Each tree charge is added to your monthly Shopify invoice. 

Grow sales by planting trees with Ecologi.   Join our growing community of Shopify merchants growing their business while protecting our planet by installing Ecologi’s tree-planting plugin. Fund a tree for each sale, every order, or for a set dollar amount, and set caps where you need them. Watch your virtual forest grow while planting real trees where they’re needed most - from Scotland to Madagascar, Peru to Morocco. Each tree charge is added to your monthly Shopify invoice. 

Grow sales by planting trees with Ecologi.  more         Simple installation. It’s quick and easy, just 2 minutes to get up and running.         Totally customisable - set parameters and limits to suit your business.         Low cost impact - fund a tree for each sale, order or set dollar amount         Virtual forest - watch your forest grow and share your good work with customers.         Real impact - trees planted and protected in global reforestation sites.    ",Rating (4),23,"March 12, 2020","Donations, Donations",support@ecologi.com
Climate Action with Reewild ," Calculate, reduce and offset the carbon footprint of your products. Or simply plant a tree per sale.  Reewild helps you to tackle climate change, and build trust and loyalty with customers, one sale at a time. Be bold and go climate transparent, by calculating and communicating the carbon footprint of your products. Go Carbon Neutral by reducing your footprint and offsetting your unavoidable emissions. Or simply help to restore nature by automatically planting a tree for every sale. With Reewild you can take simple but effective climate action, and share your positive impact with the world.   Reewild helps you to tackle climate change, and build trust and loyalty with customers, one sale at a time. Be bold and go climate transparent, by calculating and communicating the carbon footprint of your products. Go Carbon Neutral by reducing your footprint and offsetting your unavoidable emissions. Or simply help to restore nature by automatically planting a tree for every sale. With Reewild you can take simple but effective climate action, and share your positive impact with the world.  more         Automatically plant a tree for every sale (only $0.20 per tree)         Calculate, reduce and offset the carbon emission of your products         Monitor your positive climate impact and share it with the world    ",Rating (5),4,"March 3, 2022","Donations, Donations",info@reewild.com
ProMap ‑ Store Locator ," Easily add an interactive Google map of your shop or stockist locations.  Add store locations individually or in bulk, and list by location, radius, or custom tags. Customize the interactive Google map design to match your store perfectly. Customers can easily find nearby stores, get directions, and filter by unique store or stock details you add in.   Add store locations individually or in bulk, and list by location, radius, or custom tags. Customize the interactive Google map design to match your store perfectly. Customers can easily find nearby stores, get directions, and filter by unique store or stock details you add in.  more         Bulk import: Upload 500+ locations via a simple CSV file.         Custom Store Tags: Allow customers to filter and find stores by a tag.         Fully Customizable: Add custom store images and pins to the interactive map.         Dynamic View: Enable stores locations to load instantly as the map is explored.         We value Customer Support: Receive 24/7 live human chat support (no bots!)    ",Rating (4.7),571,"December 2, 2016","Store locator, Internationalization - Other, Store locator, Internationalization - Other",support@amai.com
RuffRuff Product & Blog Tags ," Setup in 3 Easy Steps,No-code,Auto displays a tag list,Filter by tag.  Supports OS2.0 Shopify Themes. The app allows tags attached to products and blog posts to be displayed on product pages, blog posts, blogs and collections as a list of tags.By introducing the app and displaying a list of tags, customers can easily find the product or blog post they are looking for. .Please try it.   Supports OS2.0 Shopify Themes. The app allows tags attached to products and blog posts to be displayed on product pages, blog posts, blogs and collections as a list of tags.By introducing the app and displaying a list of tags, customers can easily find the product or blog post they are looking for. .Please try it.  more         Auto display tag list in collection, blog , blog post & product pages.         Custome the tag list freely, color, maximum number of tags to display, etc.         Live preview allows you to see configuration changes in real time.         Exclusion tag | You can hide tags you don\'t want to show.         No Coding required for you. We don\'t mess with your theme.    ",Rating (5),1,"December 16, 2022","Content marketing - Other, Content marketing - Other",support@tsun.ec
Kraken ‑ Login as a Customer ," Simplify the login experience and provide an easy login method for visitors and migrated users.  Kraken\'s Login Helper feature makes filling out the login form less complicated. An effortless yet effective tool that helps clients determine if they already have an account by allowing them to check their profile information using only their email and displaying personalized messages, and immediately sending the account activation email. The procedure is especially helpful for migrations when customers do not have a password.

Login as Customer feature is available only for Shopify Plus users.   Kraken\'s Login Helper feature makes filling out the login form less complicated. An effortless yet effective tool that helps clients determine if they already have an account by allowing them to check their profile information using only their email and displaying personalized messages, and immediately sending the account activation email. The procedure is especially helpful for migrations when customers do not have a password.

Login as Customer feature is available only for Shopify Plus users.  more         Improve experience by allowing users to find their profile using their email.         Activate accounts and display personalized messages, and send activation emails.         The account invitation process is completely automated by the Kraken app.         Custom messages are displayed during login process. Makes migrations simple!    ",Rating (5),2,"November 10, 2020","Accounts and login, Accounts and login",(219) 202-8658
Stage TEN Live Shopping ," Start a live shopping channel on your site and Shop. Talk to customers and supercharge conversions.  By 2026, 20% of ecommerce will be on live video. Stage TEN lets you start a live video shopping channel on your storefront and in the Shop app, with on screen purchasing. When you go live in the Shop app, an instant audience network of qualified buyers is notified. Your Stage TEN channel is real time so you can talk to customers like they’re in the same room.  Answer questions, thank them for purchasing and turn your ecommerce into a conversation.  That’s what makes the conversions skyrocket.   By 2026, 20% of ecommerce will be on live video. Stage TEN lets you start a live video shopping channel on your storefront and in the Shop app, with on screen purchasing. When you go live in the Shop app, an instant audience network of qualified buyers is notified. Your Stage TEN channel is real time so you can talk to customers like they’re in the same room.  Answer questions, thank them for purchasing and turn your ecommerce into a conversation.  That’s what makes the conversions skyrocket.  more         Reach a large audience of shoppers in Shop App.         Multistream across social media to attract customers to your channel.         Go live and sell from your phone, or create a multi-source live commerce show.         Chat with your audience in real time, play shopping games and offer discounts.         Deliver seamless on screen checkout so audiences buy as part of the stream.    ",Rating (4.3),7,"April 22, 2020","Social media, Live shopping, Social media, Live shopping",support@stageten.tv
Endear CRM and Clienteling ," Drive sales and retention with an all-in-one CRM and clienteling app.  Endear is the first and only clienteling app certified for Shopify and Shopify Plus merchants. Organize your customer data, send text & email campaigns, create and share custom lookbooks, and track how outreach converts into sales, both in-store and online. Endear also lets you plug in your other favorite ecommerce apps for a holistic view of each customer. Target the right audience every time with filters like total spend, date of last purchase, last order location, and time to convert.   Endear is the first and only clienteling app certified for Shopify and Shopify Plus merchants. Organize your customer data, send text & email campaigns, create and share custom lookbooks, and track how outreach converts into sales, both in-store and online. Endear also lets you plug in your other favorite ecommerce apps for a holistic view of each customer. Target the right audience every time with filters like total spend, date of last purchase, last order location, and time to convert.  more         See all your customer data under one roof with our powerful retail-first CRM.         Build and automate text & email campaigns using best-in-class templates.         Let customers browse, add to cart, and buy directly from your custom lookbooks.         Track how outreach converts into sales with built-in insights and reporting.         Enjoy Endear onboarding and training with dedicated resources and support team.    ",Rating (4.6),16,"March 19, 2019
          ·","Email marketing, SMS marketing, Email marketing, SMS marketing",1 (917) 336 5242
Products A/B Test ," Run A/B tests to choose the best name, price and description for your product.  Would you like to know what price, name, description or image works best for your products?

Maybe your sales will double if you just change a product image? Schedule planned product changes and track how your income grows with A/B testing!

How it works:
* Choose the price (image or description) for week 1 and another price for week 2.
* Wait for 2 weeks.
* The app will show you which of the 2 weeks your sales were the highest.

You can make it 3 or more weeks, or select months or days instead!   Would you like to know what price, name, description or image works best for your products?

Maybe your sales will double if you just change a product image? Schedule planned product changes and track how your income grows with A/B testing!

How it works:
* Choose the price (image or description) for week 1 and another price for week 2.
* Wait for 2 weeks.
* The app will show you which of the 2 weeks your sales were the highest.

You can make it 3 or more weeks, or select months or days instead!  more         A/B testing on autopilot. Test which name, price, and description work best.         Schedule a product to change weekly to see when the revenue is the highest!         Sales conversion optimization. A/B test to boost sales!    ",Rating (4.6),8,"April 4, 2017","Sales analytics, Sales analytics",Toll-Free: +1 888 409-2976 (US)
Logo Showcase ‑ Logo Slider ," Add a logo slider to effectively display the logos of your clients, partners and sponsors.  The Logo Showcase app effectively displays the logos of your clients, partners, sponsors, and other companies you work with on your website. The tool is easy to use, requires no coding knowledge, and comes with full customization options.
It is fully responsive and features two layout options — grid and carousel.
A logo showcase on your website enables you to build trust with your customers. They get a chance to see that others have chosen to work with you and that they trust you.   The Logo Showcase app effectively displays the logos of your clients, partners, sponsors, and other companies you work with on your website. The tool is easy to use, requires no coding knowledge, and comes with full customization options.
It is fully responsive and features two layout options — grid and carousel.
A logo showcase on your website enables you to build trust with your customers. They get a chance to see that others have chosen to work with you and that they trust you.  more         Hover Effects -  pause on hover and add various effects like scale and shadow         Set the carousel direction & speed.         Clickable Logos - add links to the logos.         Two Layout Options - carousel (slider) and a grid.         Rich styling options with fully customizable design features.    ",Rating (5),1,"October 29, 2021","Page enhancements - Other, Page enhancements - Other",support@commoninja.com
Andromo mobile app builder ," The most budget friendly mobile builder with vast opportunities for your app customization  In addition to the standard data transfer from the store to the app via API, Andromo users are provided with unlimited opportunities for the app customization and design. They can create custom pages with additional text, photo, video and audio content, product video reviews, add Instagram-feed with products and create customers accounts in the app, communicate with customers via app chat and analyse users behaviour with Firebase analytics tool.   In addition to the standard data transfer from the store to the app via API, Andromo users are provided with unlimited opportunities for the app customization and design. They can create custom pages with additional text, photo, video and audio content, product video reviews, add Instagram-feed with products and create customers accounts in the app, communicate with customers via app chat and analyse users behaviour with Firebase analytics tool.  more         The most budget friendly solution on a market with wide apps functionality         A database of templates in popular topics to help you create apps quickly         Custom pages let you create blogs, articles, goods video reviews, etc in the app    ",Rating (5),3,"October 11, 2022","Mobile app builder, Mobile app builder",+34613201003
Coupon Lab: A/B Test Discounts ,"   There is a problem with discounts that no one talks about: \""do coupons really work?\""

Most merchants don\'t know whether discounts are helping, or hurting, their business.

Coupon Marketing Lab is a free Shopify app to quickly and easily improve your store\'s profitability through discount marketing. Created by veterans of the coupon retail industry for Shopify store owners.

Launch your first an experiment in minutes. Pick your goal (e.g. highest Average Order Value), write a few discount...   There is a problem with discounts that no one talks about: \""do coupons really work?\""

Most merchants don\'t know whether discounts are helping, or hurting, their business.

Coupon Marketing Lab is a free Shopify app to quickly and easily improve your store\'s profitability through discount marketing. Created by veterans of the coupon retail industry for Shopify store owners.

Launch your first an experiment in minutes. Pick your goal (e.g. highest Average Order Value), write a few discount...  more    ",Rating (5),1,"November 9, 2020","Discounts, Discounts",support@couponfollow.com
Simple Sample Data ," Easily populate your development store with test products, collections, orders & customers.  Generate sample data with a single click. Choose from three different sample datasets to populate your store with dummy data. Use the \""clothes/accessories\"" theme which supports products with multiple variants (size and color). Use the \""paintings\"" theme which supports single variant (option) products. Use the \""toys\"" sample data theme which supports single variant (option) products. Generate products, smart and custom collections, customers, and orders. Easily remove Shopify test data.   Generate sample data with a single click. Choose from three different sample datasets to populate your store with dummy data. Use the \""clothes/accessories\"" theme which supports products with multiple variants (size and color). Use the \""paintings\"" theme which supports single variant (option) products. Use the \""toys\"" sample data theme which supports single variant (option) products. Generate products, smart and custom collections, customers, and orders. Easily remove Shopify test data.  more         Easily generate sample data for your development store.         Choose from three different sample datasets to populate your store.         Generate customers and orders for testing user journeys and flows.         Simple Sample Data is completely free for development stores.         Delete test data with one click when you are done.    ",Rating (5),9,"June 26, 2017","Test data generator, Test data generator",support@egnition.com
SC (Sticky Cart) ,"   It is inconvenient for your customers to scroll up and down in search of the checkout button. The Sticky Cart app makes the checkout option always available for your customers and this way accelerates ordering.

#6 things you can do with the SC (Sticky Cart) app:

* Add a sticky cart button to the needed pages, be that your homepage, product page, or collection pages.
* Customize the looks of your sticky cart in a handy editor. This way, the quick buy button will meet your theme design.
*...   It is inconvenient for your customers to scroll up and down in search of the checkout button. The Sticky Cart app makes the checkout option always available for your customers and this way accelerates ordering.

#6 things you can do with the SC (Sticky Cart) app:

* Add a sticky cart button to the needed pages, be that your homepage, product page, or collection pages.
* Customize the looks of your sticky cart in a handy editor. This way, the quick buy button will meet your theme design.
*...  more    ",Rating (5),8,"November 14, 2019","Cart modification, Add to cart, Cart modification, Add to cart",+1 256 792 2681
ShopKeeper Gift Cards ," ShopKeeper Gift Cards adds customizable gift cards to your store with ease.  With over 650 designs available. ShopKeeper Gift Cards replaces Shopify’s default Gift Card designs and features. Customers can personalize the card they want to send for any occasion and send it to the recipient, all right from your  Gift Card product page. The app can be easily integrated into your Shopify store by yourself or by a member of our team. Ditch the boring default Shopify gift card, while adding appeal to your store.   With over 650 designs available. ShopKeeper Gift Cards replaces Shopify’s default Gift Card designs and features. Customers can personalize the card they want to send for any occasion and send it to the recipient, all right from your  Gift Card product page. The app can be easily integrated into your Shopify store by yourself or by a member of our team. Ditch the boring default Shopify gift card, while adding appeal to your store.  more         Let your customers choose from hundreds of designs and add a personal note!         Increase sales by offering easy-to-use gift cards with eye appeal.         Use our Branded Plan to create a custom design that matches your branding.    ",Rating (4.9),20,"July 28, 2016","Gift cards, Gift cards",help@shop-keeper.com
WATI: Whatsapp Chat ," WATI App helps Drive Sales, Support & Marketing Conversations on Whatsapp.  WATI is a comprehensive customer communication platform for WhatsApp.
An WhatsApp API partner, WATI app enables sales, customer support and marketing teams to use a single platform to send bulk WhatsApp messages, broadcasts, template messages, build chatbots with a no-code builder and manage customer queries on WhatsApp with a single team inbox   WATI is a comprehensive customer communication platform for WhatsApp.
An WhatsApp API partner, WATI app enables sales, customer support and marketing teams to use a single platform to send bulk WhatsApp messages, broadcasts, template messages, build chatbots with a no-code builder and manage customer queries on WhatsApp with a single team inbox  more         Send Abandoned cart recovery notifications to customers WhatsApp number.         Send Order Confirmation, Shipment Tracking and Many more automated messages.         Send Cash On Delivery order verification messages.         Multi-Agent Team Inbox for WhatsApp         Build WhatsApp Chatbot & View Analytics & Reports.    ",Rating (3.7),25,"September 11, 2020","Abandoned cart, Chat, Abandoned cart, Chat",hello@wati.io
Request a Quote ," Let customers make a wish list of products and request quotes to boost sales in user friendly terms  Allow customers to request a custom quote. Provides customers to add to quote to a quotelist and submit a request to the shop owner in an easy way. Can request quotes from product pages or collections pages. Easily create draft order, edit, add discount. Admin can view the quote list with quote id, date, customer name, email and comments or details and also search the request quote by date to date, email and type. This app is a full featured quoting tool for shopping cart   Allow customers to request a custom quote. Provides customers to add to quote to a quotelist and submit a request to the shop owner in an easy way. Can request quotes from product pages or collections pages. Easily create draft order, edit, add discount. Admin can view the quote list with quote id, date, customer name, email and comments or details and also search the request quote by date to date, email and type. This app is a full featured quoting tool for shopping cart  more         Allow customers to Submit wish list or quote list         Merchant can check requests and send quotations with draft order to customers         Merchant can add/change the fields of the quote form         Send email to merchant for each quote request         An optimal medium of communication between the buyer and seller    ",Rating (4.8),60,"August 12, 2015","Custom pricing and quotes, Custom pricing and quotes",install@solvercircle.com
GLS Iberia (Spain & Portugal) ," GLS Iberia application (Spain and Portugal) to document sending shipments in an agile and fast way.  GLS Iberia (Spain and Portugal) app is a quick and easy solution to integrate your Shopify online store with our high-quality shipping service.

This comprehensive shipping platform allows you to set your shipping rate and instantly create and print shipping labels.

Control the tracking of your shipments through our solution.

At GLS Iberia, we deliver the world of eCommerce!   GLS Iberia (Spain and Portugal) app is a quick and easy solution to integrate your Shopify online store with our high-quality shipping service.

This comprehensive shipping platform allows you to set your shipping rate and instantly create and print shipping labels.

Control the tracking of your shipments through our solution.

At GLS Iberia, we deliver the world of eCommerce!  more         Take advantage of the specific shipping rate for your account         View shipment tracking in real time         Create shipping labels         Shipping Modification    ",Rating (5),2,"May 9, 2022","Shipping labels, Shipping rate calculator, Shipping labels, Shipping rate calculator",iclientes.inf@gls-spain.es
Help Scout ," Supercharge your customer conversations with Help Scout.
Empower your team with store insights.  Help Scout’s Shopify integration offers a complete picture of your customers’ experience and data across platforms, so that you can service and support your customers. 

Seamlessly integrate Shopify customer metrics, contact information, and recent orders into your Help Scout Mailbox.   Help Scout’s Shopify integration offers a complete picture of your customers’ experience and data across platforms, so that you can service and support your customers. 

Seamlessly integrate Shopify customer metrics, contact information, and recent orders into your Help Scout Mailbox.  more         Access order details with a single click from your Help Scout Mailbox.         View key metrics such as lifetime value, annual value and average order value.         Display your customers’ most recent orders right in the customer sidebar.         Easily filter emails and automate actions with workflows.         Import customer contact information.    ",Rating (5),8,"March 31, 2014","Support ticket management, Support ticket management",1 (855) 435-7726
